time,over $1K,over $10K,over $100K,over $1M,over $10M
2015-02-15,175521,11965815.6192941,7299729.36778455,3872518.70103195,1656647.00851342
2015-02-16,175956,11967358.44391790,7298599.03065056,3873328.60472527,1656647.00851342
2015-02-17,177893,11993448.69965390,7328178.39640707,3916317.77721959,1656647.00851342
2015-02-18,176168,11974403.97068910,7303477.17727638,3871821.24686745,1659056.00851342
2015-02-19,177504,11991963.81383230,7320715.61231144,3919220.77995758,1654056.00841342
2015-02-20,178384,12006979.51093110,7334981.751972,3939414.4572903,1655049.00841342
2015-02-21,178623,12006253.8304143,7335677.20540763,3936870.44055473,1655049.00841342
2015-02-22,176567,11986974.27767210,7303425.89423557,3901791.80368471,1655049.00841342
2015-02-23,176987,11999827.90724690,7324704.34854668,3916625.02803056,1655049.00841342
2015-02-24,177139,12003881.04920920,7335533.19948239,3910486.57264694,1655049.00841342
2015-02-25,176980,12001402.60870090,7331033.62172253,3911817.40823562,1645049.00841342
2015-02-26,176650,11998086.1450957,7329717.85611288,3901071.55751424,1645049.00841342
2015-02-27,184190,12072349.94931080,7466911.07307889,4019855.3830488,1725059.9340615
2015-02-28,184077,12077837.58245650,7469759.73008271,4024159.38452593,1725059.9340615
2015-03-01,185365,12094043.64135720,7484834.06084221,4033635.90494561,1725059.9340615
2015-03-02,188529,12128218.74581810,7532475.39910602,4081505.93002308,1730059.9341615
2015-03-03,189796,12143317.93205890,7549313.06525245,4086581.0891764,1769437.93017154
2015-03-04,187935,12129079.10869620,7526175.15550537,4064333.76524678,1775937.93017154
2015-03-05,188606,12136350.38087150,7540106.97931294,4078122.05648229,1735059.9341615
2015-03-06,188117,12133653.93143140,7527702.8816764,4069357.9249617,1735059.9341615
2015-03-07,188860,12140378.6572968,7541672.65235389,4049728.76397491,1735059.9342615
2015-03-08,188776,12143764.685896,7539099.58264621,3922929.01758892,1685059.46860028
2015-03-09,192213,12181682.94189590,7591601.24115326,3967554.69585222,1675437.01341024
2015-03-10,192622,12188359.64660800,7600495.69034161,3975960.20092158,1680437.0127482
2015-03-11,193594,12200989.36283910,7613109.37174349,3968415.20043092,1680437.0127482
2015-03-12,193365,12204253.86937910,7610122.62352504,3957392.96028338,1670437.0128482
2015-03-13,191660,12188331.27740900,7581252.45451312,3928427.57291305,1670437.0128482
2015-03-14,190786,12178306.62906090,7564534.7811171,3920116.22933843,1670437.0128482
2015-03-15,192100,12195891.11936660,7589332.29912488,3937203.54231296,1670437.0128482
2015-03-16,193056,12199772.10267010,7605442.56771645,3926307.12615387,1670437.0128482
2015-03-17,191517,12183306.57396510,7569599.0349922,3921276.2482858,1670437.0128482
2015-03-18,185986,12134227.38964260,7493634.61672138,3855805.9281551,1635059.01683816
2015-03-19,187650,12141149.49740860,7499224.02146566,3871015.53980979,1635059.01683816
2015-03-20,187916,12143091.46677830,7500282.03424056,3871278.95310472,1635059.01683816
2015-03-21,187625,12142495.91612200,7497837.16445747,3858681.61520138,1635059.01683816
2015-03-22,189160,12162660.82168200,7526598.14225662,3878670.71146756,1635059.01683816
2015-03-23,188641,12164620.24311090,7528940.00980089,3883745.24534681,1640059.01683816
2015-03-24,180906,12094662.51503140,7392299.36823146,3796204.24228559,1560058.69165212
2015-03-25,180901,12096439.29091820,7395955.66218006,3799665.49545662,1560058.69165212
2015-03-26,181905,12107474.4832389,7412831.27179554,3822851.64246262,1560058.69165212
2015-03-27,181253,12103124.541608,7404705.35257971,3825415.71176884,1564381.69165212
2015-03-28,186215,12145816.65364100,7491348.08438516,3882558.92173116,1644382.01683816
2015-03-29,180173,12096880.64154580,7392658.35759609,3804270.99416203,1564381.69165212
2015-03-30,181798,12110544.27483990,7418928.4656198,3817423.6431554,1564381.69165212
2015-03-31,180916,12104931.95254060,7397636.67133489,3818004.6263697,1564381.69165212
2015-04-01,181950,12106982.99128510,7403083.83968257,3823990.22937606,1564381.69965212
2015-04-02,186876,12154613.82864850,7497859.18019708,3895310.08392861,1654382.03483816
2015-04-03,187242,12159465.58989860,7506814.10082359,3896962.16044579,1654382.03483816
2015-04-04,187045,12160707.95656180,7508489.9588352,3897576.35425671,1654382.03483816
2015-04-05,188522,12181351.6983267,7531713.49448069,3917191.43256675,1654382.03483816
2015-04-06,187609,12172321.13809950,7519220.67468235,3902119.35863971,1654382.03483816
2015-04-07,187277,12172978.78459540,7522953.13635991,3903142.39553555,1654382.03483816
2015-04-08,181920,12124352.00109170,7415571.27114839,3837116.24798882,1581381.70765212
2015-04-09,181472,12120110.22037100,7411408.71860802,3821529.23994914,1581381.70765212
2015-04-10,179743,12104243.07650410,7384111.10851914,3801569.40543092,1581381.70765212
2015-04-11,180017,12110863.12027410,7397694.8694179,3807187.72721005,1581381.70765212
2015-04-12,179956,12113417.60333300,7403997.37729602,3809194.65787781,1581381.70765212
2015-04-13,177487,12083164.62830800,7351172.88186755,3764900.07324444,1537040.63470277
2015-04-14,175928,12064093.59500410,7333594.85769311,3744703.11093017,1492176.41870439
2015-04-15,177327,12078072.18936930,7358842.69169341,3753271.58891389,1537040.63470277
2015-04-16,178496,12094410.24569950,7375040.41801797,3777752.63868817,1581381.70765212
2015-04-17,177265,12081680.03861270,7350790.95421161,3754585.24755265,1500176.41870439
2015-04-18,177386,12084971.8502255,7353414.63902071,3754412.32026747,1545040.63470277
2015-04-19,177568,12085052.69698930,7351497.89912553,3754304.19775121,1545040.63470277
2015-04-20,178034,12090438.05659810,7357710.01032207,3784114.65773712,1545040.63470277
2015-04-21,180519,12117624.34013090,7392065.69257106,3810122.31278575,1589381.70765212
2015-04-22,180370,12114963.21850540,7391365.56987676,3818717.01015652,1589381.70765212
2015-04-23,181018,12125162.14414170,7397304.036031,3831031.43730162,1589280.70765212
2015-04-24,179902,12117530.36305900,7389854.69207352,3810276.6283033,1589280.70765212
2015-04-25,178890,12104041.24794810,7367705.54614505,3806256.96810486,1589280.70765212
2015-04-26,177394,12082615.30119240,7342240.48881739,3786454.28045188,1500075.41870439
2015-04-27,179486,12110576.6753277,7374888.78646852,3818210.771835,1589280.70765212
2015-04-28,179215,12103998.14614240,7366724.3357064,3824707.53968735,1589280.70765212
2015-04-29,179135,12108649.64487140,7371673.73833987,3833536.63872777,1589280.70765212
2015-04-30,181570,12142259.17189750,7415143.63626812,3870069.67930793,1589280.70765212
2015-05-01,180785,12137041.17585940,7401525.30372086,3853112.36375445,1589280.70765212
2015-05-02,181584,12146466.76612190,7411680.71233753,3871395.91639452,1589280.70765212
2015-05-03,182517,12164636.14013250,7433792.9521396,3885629.99620408,1589280.70765212
2015-05-04,182400,12160538.20074070,7427395.40518674,3880248.65247451,1589280.70765212
2015-05-05,182040,12147804.67548800,7413628.48400564,3876550.43115357,1589280.70765212
2015-05-06,180327,12132636.61648190,7388227.30311894,3849914.11195225,1589280.70765212
2015-05-07,182212,12155902.99932450,7416739.95021689,3884552.73358097,1589280.70765212
2015-05-08,183967,12180307.94131100,7448543.51595751,3922389.06005065,1589280.70765212
2015-05-09,183322,12179691.24775460,7448149.63543387,3920060.96170604,1594280.70765212
2015-05-10,182951,12183961.53348330,7446293.18698259,3912486.73887113,1594280.70765212
2015-05-11,183471,12189598.45878910,7452187.0109775,3921993.53603497,1594280.70765212
2015-05-12,183640,12190597.74721770,7451409.1522273,3918888.65268417,1604280.70765212
2015-05-13,182331,12176953.28978950,7434789.95822774,3895559.8183857,1604280.70765212
2015-05-14,182565,12176564.19446560,7432609.38124613,3900978.64718043,1604280.70765212
2015-05-15,182822,12180652.30010180,7433986.90371206,3905343.44286033,1604280.70765212
2015-05-16,182438,12179883.22569510,7430818.65004803,3903565.66192865,1604280.70765212
2015-05-17,182535,12189097.80783480,7441349.87387046,3903597.16036905,1604280.70765212
2015-05-18,181644,12182498.7653305,7427680.00593223,3887392.89231044,1604280.70765212
2015-05-19,181766,12172437.69284600,7420845.6691743,3892798.9439805,1604280.70765212
2015-05-20,182361,12183497.2001852,7432176.15243706,3903034.13021128,1604280.70765212
2015-05-21,182780,12188617.1256017,7444792.34002854,3915718.69204975,1604280.70765212
2015-05-22,184173,12203029.20771270,7459375.8345909,3911438.25321445,1602646.84812524
2015-05-23,183961,12204439.65531720,7455466.94216881,3906860.29970307,1602167.00251952
2015-05-24,184309,12213194.26237940,7465571.60126523,3917145.88193421,1601530.07155023
2015-05-25,183417,12204319.37988010,7450588.43723484,3903727.09107649,1602154.03522974
2015-05-26,183271,12205844.70037110,7461122.09780731,3911639.08483821,1602326.71478137
2015-05-27,183396,12210217.35148220,7461047.46405507,3903850.25062674,1603276.83163787
2015-05-28,183563,12210047.73989920,7458330.48645784,3905902.05596745,1602776.1518992
2015-05-29,183645,12211905.30207240,7456411.7448013,3898701.5942616,1600663.23758296
2015-05-30,182849,12204235.18055430,7438888.62264701,3844118.0863246,1600269.25996079
2015-05-31,181902,12197563.50217560,7430154.97691322,3843771.5895533,1601552.23971937
2015-06-01,180620,12181567.61594100,7403855.48616785,3827439.55233116,1556991.42763348
2015-06-02,181308,12191245.25587860,7414907.86001948,3829408.10333964,1555981.03195648
2015-06-03,181326,12192635.61395010,7412149.28684288,3823563.23598913,1554284.5373012
2015-06-04,181066,12189831.94321860,7404874.68772607,3813846.35723309,1553999.9973028
2015-06-05,181464,12193416.67122790,7411842.32130953,3833995.72490185,1555778.13981093
2015-06-06,181777,12197260.9152665,7415557.68604688,3830090.94066313,1554666.80600585
2015-06-07,181289,12195024.95530600,7409384.62284509,3818763.21790359,1557627.55635978
2015-06-08,182721,12213695.37115760,7429955.07838557,3843926.50964248,1609026.82021176
2015-06-09,183069,12214835.64073760,7432115.96461353,3846269.51349274,1610354.47120905
2015-06-10,182892,12216809.60305730,7429064.03624945,3847642.55166732,1611148.01276866
2015-06-11,183048,12221476.14423990,7438256.06189959,3850946.25772969,1613602.85746743
2015-06-12,183095,12225470.39183840,7438770.57516828,3855796.58205643,1614588.27000328
2015-06-13,183848,12243849.65992680,7456300.10989598,3867288.52175033,1616683.08245715
2015-06-14,183682,12242859.54610520,7458437.2678464,3869293.57167832,1617201.2169705
2015-06-15,184770,12257145.96823490,7481992.73957124,3892568.29747809,1622312.13102941
2015-06-16,192142,12325083.62384590,7606214.36957554,3992725.73197813,1707963.24182727
2015-06-17,187439,12298359.5395021,7549940.66745495,3952669.78621952,1628949.5300175
2015-06-18,187774,12306931.74934560,7562659.28273039,3963310.687792,1629830.02606597
2015-06-19,186647,12300469.9173136,7550597.63360154,3958671.15148432,1595980.70792208
2015-06-20,186934,12305775.88362810,7557696.88021498,3952904.2181554,1637152.45248405
2015-06-21,186603,12306100.99480760,7553715.11685598,3957092.16894344,1595980.70792208
2015-06-22,187683,12309899.03331680,7563602.99192305,3976044.66782271,1595980.70792208
2015-06-23,186933,12305015.98927760,7561992.95952514,3968186.67053093,1595980.70792208
2015-06-24,186177,12296078.15035180,7543556.62391165,3942020.46027926,1595980.70792208
2015-06-25,186611,12305532.99501910,7546377.01854012,3963104.08239414,1595980.70792208
2015-06-26,186748,12311406.3271104,7553876.82620357,3954576.18614706,1595980.70792208
2015-06-27,192553,12366063.1611547,7658163.4350222,4021749.72204857,1675981.03510812
2015-06-28,188335,12337704.20269190,7586715.79870061,3992257.21366826,1595980.70792208
2015-06-29,193836,12385434.46939680,7686017.60417353,4041248.60906926,1675981.03510812
2015-06-30,195600,12404708.14246970,7698985.48421178,4046056.02780503,1675981.03510812
2015-07-01,194395,12390718.31798200,7686181.26093958,4037986.30916649,1675981.03510812
2015-07-02,193607,12382882.93146830,7671100.70515328,4040256.19391187,1675981.03510812
2015-07-03,193860,12391288.07986510,7679258.96955816,4039736.72617898,1675981.03510812
2015-07-04,194898,12407473.35616240,7694678.45068703,4051233.67515143,1675981.03510812
2015-07-05,197276,12435960.62498400,7735193.00436438,4078203.54176602,1675981.03510812
2015-07-06,196738,12435408.14479010,7734503.02949527,4075953.36116233,1675981.03510812
2015-07-07,196468,12429389.52963000,7716638.25660191,4060703.17939288,1674142.799814
2015-07-08,197710,12440125.41575290,7733635.9097146,4075188.37486702,1674142.799814
2015-07-09,197303,12438763.83311560,7736451.86009316,4078984.33377333,1674142.898694
2015-07-10,200565,12479609.09332670,7792408.33659732,4136331.81359594,1745993.8624849
2015-07-11,202812,12506616.61817380,7835635.10738869,4148810.04068953,1710430.7532553
2015-07-12,206283,12548726.08194520,7891106.303959,4181613.65112086,1776301.19543525
2015-07-13,202846,12508069.73221580,7839487.1786401,4126228.86568465,1747296.77087632
2015-07-14,201737,12504477.59400390,7828845.70820565,4118344.46807104,1782408.51581152
2015-07-15,201394,12504681.33387150,7823026.94521719,4114910.8810026,1747508.88890534
2015-07-16,199319,12487957.05240080,7795408.88031024,4104595.16123977,1748508.88890534
2015-07-17,199828,12493473.75489630,7798734.97112103,4129043.23407657,1784507.61736914
2015-07-18,199272,12488566.07039590,7793126.56756438,4108122.41040423,1784875.14630662
2015-07-19,198855,12489986.99170250,7790448.45522373,4104624.97154585,1749273.6794965
2015-07-20,200095,12499288.15318300,7798576.11906397,4116808.58193569,1787808.86580533
2015-07-21,199643,12492473.1277932,7790309.34948409,4107385.07469028,1795284.86333968
2015-07-22,199620,12502369.98191650,7796530.3432885,4120775.88615623,1796278.15866052
2015-07-23,199613,12502497.11509350,7794574.95850213,4115842.28449596,1796918.10020099
2015-07-24,202991,12537448.70151410,7846396.11580987,4151117.73760917,1797625.86121933
2015-07-25,203218,12541044.65525150,7850688.66305148,4132328.96355213,1797394.58829176
2015-07-26,203983,12552857.36430260,7873526.1307641,4134559.63930995,1798423.30701093
2015-07-27,204271,12561285.85610880,7890231.62046245,4147824.05292007,1804791.15265496
2015-07-28,204440,12565850.83703370,7893784.83995471,4159930.21491783,1808203.57117999
2015-07-29,203479,12553496.47222160,7876593.21313965,4154061.72193996,1804142.1006504
2015-07-30,203366,12550501.95302620,7867427.47010214,4152059.59826463,1802627.47996656
2015-07-31,201850,12543851.19739310,7850965.81212434,4157025.029128,1803361.9600416
2015-08-01,201262,12539757.88321420,7843895.98290687,4161161.56585925,1803804.04781347
2015-08-02,201466,12543864.16296360,7846510.32124919,4162721.41143068,1804067.26346355
2015-08-03,201498,12547007.25496260,7840859.09404531,4150501.83412674,1806161.8567642
2015-08-04,202742,12547677.36195110,7844283.30421282,4131817.66339514,1764433.88890534
2015-08-05,201969,12546761.76675160,7834627.55125109,4135183.8199504,1765500.88890534
2015-08-06,201435,12542071.39563890,7826716.00450992,4114785.47336998,1755500.88890534
2015-08-07,201650,12545235.5900346,7823548.76459684,4115221.81213144,1755500.88890534
2015-08-08,197603,12504789.67727020,7761153.20601208,4051382.07705655,1651135.63537285
2015-08-09,198556,12521066.87271330,7794412.70953191,4181188.35517977,1689213.63098289
2015-08-10,198525,12521600.6084986,7781032.45911142,4169495.11212416,1689325.63098289
2015-08-11,200135,12539712.34265520,7800935.53730103,4186608.39895513,1690135.63098289
2015-08-12,199677,12529042.04598890,7792541.96308435,4190500.91559553,1690135.63098289
2015-08-13,198990,12524832.14877620,7778976.61380041,4181272.71923262,1690135.63128289
2015-08-14,199634,12524769.85954980,7784279.79641013,4187700.47385197,1660135.63118289
2015-08-15,198802,12514486.9686561,7773135.31813817,4170869.48417295,1622057.63557285
2015-08-16,198238,12510816.44070310,7766308.49142641,4162628.63474491,1622057.63567285
